INDICATOR_CODE,DIAGNOSIS_GROUP,PREDICTOR,PARAMETER_ESTIMATE,STANDARD_ERROR,WALD_CHI_SQUARE,WALD_DF,WALD_P_VALUE,PUBLISHED_DATE,SHIMIPREDICTOR
FUTURE,63,ADMISSION_MONTH_3,0.012477112885206412,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,63,ADMISSION_MONTH_3,-0.022714550776808284,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,63,ADMISSION_MONTH_3,-0.1235177089332491,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,64,ADMISSION_MONTH_3,-0.3344483365364268,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,64,ADMISSION_MONTH_3,-0.3344044880059061,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,64,ADMISSION_MONTH_3,-0.3344130222105211,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,65,ADMISSION_MONTH_3,0.08435357808564346,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,65,ADMISSION_MONTH_3,0.08309849977849235,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,65,ADMISSION_MONTH_3,0.08355571069725286,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,66,ADMISSION_MONTH_3,-0.05106685643427415,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,66,ADMISSION_MONTH_3,-0.0551669675883259,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,66,ADMISSION_MONTH_3,-0.0444388780278656,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,67,ADMISSION_MONTH_3,-0.21173298169850324,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,67,ADMISSION_MONTH_3,-0.19224810229840028,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,67,ADMISSION_MONTH_3,-0.17063366206670555,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,68,ADMISSION_MONTH_3,0.0377231877703071,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,68,ADMISSION_MONTH_3,0.04123894640282624,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,68,ADMISSION_MONTH_3,0.04553925254815096,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,69,ADMISSION_MONTH_3,-0.26551398198429915,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,69,ADMISSION_MONTH_3,-0.26560371135550637,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,69,ADMISSION_MONTH_3,-0.2657640662788078,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,7,ADMISSION_MONTH_3,0.024289384285285782,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,7,ADMISSION_MONTH_3,-0.0029867310684683172,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,7,ADMISSION_MONTH_3,0.0006467440220255284,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,70,ADMISSION_MONTH_3,-0.1742666664784866,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,70,ADMISSION_MONTH_3,-0.1742789699237785,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,70,ADMISSION_MONTH_3,-0.17429565858507048,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,71,ADMISSION_MONTH_3,0.12337954961538304,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,71,ADMISSION_MONTH_3,0.02590550515788706,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,71,ADMISSION_MONTH_3,-0.003429979023234636,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,72,ADMISSION_MONTH_3,0.045952324942567506,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,72,ADMISSION_MONTH_3,0.045220939876101075,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,72,ADMISSION_MONTH_3,0.054189538748579805,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,73,ADMISSION_MONTH_3,-0.051611296587472544,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,73,ADMISSION_MONTH_3,-0.051613279436713844,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,73,ADMISSION_MONTH_3,-0.051619684424564855,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,74,ADMISSION_MONTH_3,-0.046747994857211685,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,74,ADMISSION_MONTH_3,-0.0467349986031637,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,74,ADMISSION_MONTH_3,-0.04670979491453297,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,75,ADMISSION_MONTH_3,-0.24384942527616488,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,75,ADMISSION_MONTH_3,-0.24389613008730449,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,75,ADMISSION_MONTH_3,-0.2439576756488248,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,76,ADMISSION_MONTH_3,0.1522147316255441,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,76,ADMISSION_MONTH_3,0.1523177819128792,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,76,ADMISSION_MONTH_3,0.15162301769806752,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,77,ADMISSION_MONTH_3,-0.10967234252864136,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,77,ADMISSION_MONTH_3,-0.10969045695050146,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,77,ADMISSION_MONTH_3,-0.10957452854285049,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,78,ADMISSION_MONTH_3,-3.271468772613581e-10,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,78,ADMISSION_MONTH_3,4.7611750386216194e-09,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,78,ADMISSION_MONTH_3,2.626205227344822e-08,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,79,ADMISSION_MONTH_3,-0.1908187966599104,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,79,ADMISSION_MONTH_3,-0.19260056646342077,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,79,ADMISSION_MONTH_3,-0.19266763081763366,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,8,ADMISSION_MONTH_3,0.006196033204137209,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,8,ADMISSION_MONTH_3,0.005998979832408125,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,8,ADMISSION_MONTH_3,0.006142176742984636,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,80,ADMISSION_MONTH_3,0.968801511408322,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,80,ADMISSION_MONTH_3,1.608536092394049,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,80,ADMISSION_MONTH_3,2.216778123764517,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,81,ADMISSION_MONTH_3,-0.11748969875961433,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,81,ADMISSION_MONTH_3,-0.11741726564651125,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,81,ADMISSION_MONTH_3,-0.1173613214270969,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,82,ADMISSION_MONTH_3,-0.4164957761171414,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,82,ADMISSION_MONTH_3,-0.4166056567937781,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,82,ADMISSION_MONTH_3,-0.41665958362937394,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,83,ADMISSION_MONTH_3,-0.10047930910399135,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,83,ADMISSION_MONTH_3,-0.10032016302174931,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,83,ADMISSION_MONTH_3,-0.10031794777296724,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,84,ADMISSION_MONTH_3,0.5011173587085771,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,84,ADMISSION_MONTH_3,0.8278631718390077,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,84,ADMISSION_MONTH_3,1.4357431958879385,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,85,ADMISSION_MONTH_3,-0.051646474679332456,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,85,ADMISSION_MONTH_3,-0.03541795781686896,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,85,ADMISSION_MONTH_3,-0.02522610059751452,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,86,ADMISSION_MONTH_3,-0.11982603299454758,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,86,ADMISSION_MONTH_3,-0.1417542799108924,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,86,ADMISSION_MONTH_3,-0.17896399320139628,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,87,ADMISSION_MONTH_3,0.022057274313128816,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,87,ADMISSION_MONTH_3,0.027845244923802623,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,87,ADMISSION_MONTH_3,0.03516819639851302,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,88,ADMISSION_MONTH_3,0.06193132902219831,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,88,ADMISSION_MONTH_3,0.0639077631364664,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,88,ADMISSION_MONTH_3,0.06418975109040982,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,89,ADMISSION_MONTH_3,0.14953432709604517,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,89,ADMISSION_MONTH_3,0.07992794916801327,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,89,ADMISSION_MONTH_3,0.04927122949682328,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,9,ADMISSION_MONTH_3,0.3986319338014947,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,9,ADMISSION_MONTH_3,0.3985508757824311,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,9,ADMISSION_MONTH_3,0.3982577876992806,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,90,ADMISSION_MONTH_3,0.1192988644112093,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,90,ADMISSION_MONTH_3,0.10534420632809177,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,90,ADMISSION_MONTH_3,0.1634485293518577,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,91,ADMISSION_MONTH_3,0.05616963023967035,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,91,ADMISSION_MONTH_3,0.07739242187658367,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,91,ADMISSION_MONTH_3,0.10769569618883765,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,92,ADMISSION_MONTH_3,0.2021502724740498,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,92,ADMISSION_MONTH_3,0.165541468592962,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,92,ADMISSION_MONTH_3,0.1522454847908875,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,93,ADMISSION_MONTH_3,0.03933426782868397,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,93,ADMISSION_MONTH_3,0.03874850194135921,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,93,ADMISSION_MONTH_3,0.03880911746751807,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,94,ADMISSION_MONTH_3,0.0571305029396729,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,94,ADMISSION_MONTH_3,0.0052458883941612355,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,94,ADMISSION_MONTH_3,0.010859056756093804,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,95,ADMISSION_MONTH_3,-0.0024190342972471024,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,95,ADMISSION_MONTH_3,-0.1274397922031424,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,95,ADMISSION_MONTH_3,-0.1363928755706432,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,96,ADMISSION_MONTH_3,0.05401061603637031,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,96,ADMISSION_MONTH_3,0.04413693202966345,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,96,ADMISSION_MONTH_3,0.052769606596839345,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,97,ADMISSION_MONTH_3,-0.23703108125099404,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,97,ADMISSION_MONTH_3,-0.24455227164707197,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,97,ADMISSION_MONTH_3,-0.6771398522944388,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,98,ADMISSION_MONTH_3,-0.013791207468307809,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,98,ADMISSION_MONTH_3,0.04763028814061082,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,98,ADMISSION_MONTH_3,0.12922033474966457,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,99,ADMISSION_MONTH_3,0.19727386425086046,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,99,ADMISSION_MONTH_3,0.17660641484561673,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,99,ADMISSION_MONTH_3,0.18823287453063198,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,1,ADMISSION_MONTH_4,0.38791294139795374,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,1,ADMISSION_MONTH_4,0.517597256725782,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,1,ADMISSION_MONTH_4,0.43500059531235424,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,10,ADMISSION_MONTH_4,-0.29283268207739466,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,10,ADMISSION_MONTH_4,-0.14451875252926355,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,10,ADMISSION_MONTH_4,-0.1454174955394683,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,100,ADMISSION_MONTH_4,0.03469843586597371,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,100,ADMISSION_MONTH_4,0.09195547868098534,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,100,ADMISSION_MONTH_4,0.126820760772506,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,101,ADMISSION_MONTH_4,0.08562066665269563,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,101,ADMISSION_MONTH_4,0.022037024520435624,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,101,ADMISSION_MONTH_4,-0.06250451620869657,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,102,ADMISSION_MONTH_4,-0.022627647111464484,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,102,ADMISSION_MONTH_4,-0.02654733288926418,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,102,ADMISSION_MONTH_4,-0.02520793079374819,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,103,ADMISSION_MONTH_4,0.06376812476007741,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,103,ADMISSION_MONTH_4,0.07031211928433662,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,103,ADMISSION_MONTH_4,0.08197598497621048,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,104,ADMISSION_MONTH_4,0.0063553257443086,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,104,ADMISSION_MONTH_4,-0.012312323843335584,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,104,ADMISSION_MONTH_4,0.016295697464088335,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,105,ADMISSION_MONTH_4,-0.5591109891554514,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,105,ADMISSION_MONTH_4,-0.5646563822220987,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,105,ADMISSION_MONTH_4,-0.5577110070014875,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,106,ADMISSION_MONTH_4,0.46985786248418054,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,106,ADMISSION_MONTH_4,0.5344979834475729,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,106,ADMISSION_MONTH_4,0.5334289829323793,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,107,ADMISSION_MONTH_4,0.19728190488584263,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,107,ADMISSION_MONTH_4,0.16655896155229077,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,107,ADMISSION_MONTH_4,0.15456457027267534,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,108,ADMISSION_MONTH_4,0.10945978322451935,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,108,ADMISSION_MONTH_4,0.09964925836671584,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,108,ADMISSION_MONTH_4,0.09675653105961134,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,109,ADMISSION_MONTH_4,-0.18159720865108603,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,109,ADMISSION_MONTH_4,-0.08835184715320493,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,109,ADMISSION_MONTH_4,-0.1854865626319353,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,11,ADMISSION_MONTH_4,-0.12221075466840273,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,11,ADMISSION_MONTH_4,-0.12197872585014788,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,11,ADMISSION_MONTH_4,-0.1219518695784729,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,110,ADMISSION_MONTH_4,0.2003627883685539,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,110,ADMISSION_MONTH_4,0.20031125852909668,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,110,ADMISSION_MONTH_4,0.20302341532308676,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,111,ADMISSION_MONTH_4,0.10279892654285588,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,111,ADMISSION_MONTH_4,0.09694300324752478,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,111,ADMISSION_MONTH_4,0.09218098358411973,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,112,ADMISSION_MONTH_4,-0.0949272635488643,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,112,ADMISSION_MONTH_4,-0.0908765181338321,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,112,ADMISSION_MONTH_4,-0.08727644150903144,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,113,ADMISSION_MONTH_4,0.12376458559706238,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,113,ADMISSION_MONTH_4,0.12165007670351236,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,113,ADMISSION_MONTH_4,0.12205717002096751,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,114,ADMISSION_MONTH_4,-0.09813902202493227,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,114,ADMISSION_MONTH_4,-0.09949129409242649,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,114,ADMISSION_MONTH_4,-0.09824568928748295,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,115,ADMISSION_MONTH_4,0.25778490160180956,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,115,ADMISSION_MONTH_4,0.29991079730683345,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,115,ADMISSION_MONTH_4,0.34669648019570065,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,116,ADMISSION_MONTH_4,-0.5301369699715155,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,116,ADMISSION_MONTH_4,-0.38709310470288605,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,116,ADMISSION_MONTH_4,-0.4691011201767272,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,117,ADMISSION_MONTH_4,0.034091251072218776,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,117,ADMISSION_MONTH_4,0.003588905212130634,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,117,ADMISSION_MONTH_4,-0.01660974337466157,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,118,ADMISSION_MONTH_4,-0.2673993995438627,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,118,ADMISSION_MONTH_4,0.8339723637746648,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,118,ADMISSION_MONTH_4,-0.6715653401607729,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,119,ADMISSION_MONTH_4,-0.05188951560454029,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,119,ADMISSION_MONTH_4,-0.04621145949559299,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,119,ADMISSION_MONTH_4,-0.05042607839462327,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,12,ADMISSION_MONTH_4,0.06157895013083205,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,12,ADMISSION_MONTH_4,0.060658752508462435,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,12,ADMISSION_MONTH_4,0.059801873588709614,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,120,ADMISSION_MONTH_4,-0.24255114276374112,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,120,ADMISSION_MONTH_4,-0.2427386826988191,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,120,ADMISSION_MONTH_4,-0.24331640784635994,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,121,ADMISSION_MONTH_4,0.11094915820995443,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,121,ADMISSION_MONTH_4,0.08155420379667838,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,121,ADMISSION_MONTH_4,0.08910880008921532,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,122,ADMISSION_MONTH_4,0.07435930953297279,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,122,ADMISSION_MONTH_4,0.07441912323615595,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,122,ADMISSION_MONTH_4,0.07314322093742166,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,123,ADMISSION_MONTH_4,0.04748192626082662,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,123,ADMISSION_MONTH_4,0.036561525454568714,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,123,ADMISSION_MONTH_4,0.03331845909247043,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,124,ADMISSION_MONTH_4,-0.08126282995414397,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,124,ADMISSION_MONTH_4,-0.09546715974355932,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,124,ADMISSION_MONTH_4,-0.12497997053048931,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,125,ADMISSION_MONTH_4,0.015685214670944643,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,125,ADMISSION_MONTH_4,0.016244496374759484,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,125,ADMISSION_MONTH_4,0.013406533656543446,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,126,ADMISSION_MONTH_4,0.2766481939490273,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,126,ADMISSION_MONTH_4,0.25128534774739053,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,126,ADMISSION_MONTH_4,0.22677415393474099,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,127,ADMISSION_MONTH_4,0.13681907764293,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201811201910
FUTURE,127,ADMISSION_MONTH_4,0.07068415742622813,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
